# Target Sample Rate: 400 Hz
time,gFx,gFy,gFz,TgF
34.935657748,0.1032,0.9218,-0.6086,1.109
34.952046029,0.1360,0.8968,-0.5621,1.067
34.954952018,0.1765,0.8485,-0.4854,0.993
34.959190612,0.1877,0.8328,-0.4747,0.977
34.964228268,0.1975,0.8167,-0.4703,0.963
34.96940931,0.2073,0.7986,-0.4747,0.952
34.97308707,0.2117,0.7933,-0.4766,0.949
34.978548477,0.2220,0.7806,-0.4864,0.946
34.98247582,0.2332,0.7727,-0.4947,0.947
34.98697905,0.2415,0.7693,-0.4991,0.948
34.990991185,0.2610,0.7610,-0.5089,0.952
34.99765405,0.2811,0.7527,-0.5338,0.965
35.000436237,0.2987,0.7464,-0.5675,0.984
35.006223633,0.3153,0.7400,-0.5988,1.003
35.009306758,0.3260,0.7346,-0.6232,1.017
35.011844154,0.3285,0.7312,-0.6306,1.020
35.014807643,0.3338,0.7312,-0.6315,1.022
35.017720873,0.3382,0.7293,-0.6276,1.020
35.021565091,0.3505,0.7346,-0.6091,1.017
35.02403082,0.3568,0.7366,-0.5988,1.014
35.032115039,0.3627,0.7380,-0.5861,1.010
35.036875977,0.3739,0.7371,-0.5275,0.980
35.047603373,0.3739,0.7371,-0.5123,0.972
35.052899362,0.3729,0.7478,-0.4649,0.956
35.056456445,0.3651,0.7556,-0.4581,0.956
35.060302852,0.3622,0.7591,-0.4547,0.956
35.064807539,0.3651,0.7639,-0.4473,0.958
35.070724623,0.3724,0.7669,-0.4439,0.961
35.074154518,0.3749,0.7649,-0.4390,0.958
35.07908556,0.3734,0.7644,-0.4273,0.952
35.081903164,0.3700,0.7630,-0.4219,0.947
35.086804102,0.3680,0.7625,-0.4146,0.943
35.0910503,0.3612,0.7630,-0.4136,0.940
35.093709206,0.3573,0.7669,-0.4151,0.942
35.097659466,0.3534,0.7698,-0.4156,0.943
35.101165143,0.3485,0.7747,-0.4151,0.945
35.106263633,0.3485,0.7752,-0.4248,0.950
35.109788529,0.3529,0.7713,-0.4410,0.956
35.112582643,0.3563,0.7683,-0.4483,0.958
35.116083008,0.3622,0.7644,-0.4527,0.959
35.119446341,0.3793,0.7586,-0.4644,0.967
35.122178633,0.3900,0.7527,-0.4708,0.970
35.132208373,0.4047,0.7454,-0.4898,0.979
35.152568112,0.4159,0.7380,-0.5289,0.999
35.157853477,0.4174,0.7283,-0.5646,1.012
35.161948008,0.4306,0.7219,-0.5670,1.014
35.164838216,0.4433,0.7141,-0.5661,1.013
35.170343477,0.4531,0.7019,-0.5543,1.003
35.175130039,0.4599,0.6882,-0.5367,0.987
35.179995925,0.4682,0.6745,-0.5182,0.971
35.182641966,0.4721,0.6701,-0.5089,0.965
35.186040716,0.4785,0.6657,-0.5006,0.961
35.1900978,0.4892,0.6584,-0.4923,0.957
35.194833841,0.4922,0.6555,-0.4884,0.954
35.197674102,0.4922,0.6452,-0.4762,0.941
35.200884622,0.4907,0.6418,-0.4693,0.934
35.205931029,0.4873,0.6340,-0.4630,0.924
35.208571081,0.4882,0.6306,-0.4586,0.920
35.211368789,0.4873,0.6291,-0.4576,0.918
35.216254154,0.4799,0.6247,-0.4571,0.911
35.221161341,0.4653,0.6232,-0.4595,0.903
35.226314675,0.4531,0.6271,-0.4688,0.905
35.23154181,0.4457,0.6306,-0.4766,0.907
35.234681133,0.4306,0.6418,-0.4952,0.918
35.237810456,0.4194,0.6472,-0.5138,0.927
35.2472528,0.4125,0.6496,-0.5216,0.930
35.251699883,0.3886,0.6584,-0.5680,0.952
35.255389206,0.3788,0.6687,-0.6037,0.977
35.25929332,0.3739,0.6740,-0.6203,0.989
35.262636654,0.3700,0.6775,-0.6364,1.000
35.266844414,0.3656,0.6848,-0.6638,1.021
35.269833789,0.3646,0.6867,-0.6765,1.031
35.273528216,0.3636,0.6872,-0.6838,1.035
35.279542539,0.3656,0.6897,-0.7166,1.060
35.28436082,0.3666,0.6911,-0.7385,1.076
35.28845655,0.3641,0.6946,-0.7493,1.085
35.296345977,0.3602,0.6980,-0.7517,1.087
35.301145352,0.3568,0.7029,-0.7400,1.081
35.303796497,0.3563,0.7043,-0.7346,1.078
35.306619362,0.3563,0.7048,-0.7293,1.075
35.310438529,0.3529,0.7034,-0.7161,1.064
35.313145039,0.3480,0.7024,-0.7107,1.058
35.316720716,0.3431,0.7034,-0.7019,1.051
35.320973008,0.3319,0.7014,-0.6853,1.035
35.325485091,0.3241,0.6999,-0.6721,1.023
35.332174414,0.3216,0.7004,-0.6677,1.020
35.337681393,0.3123,0.7073,-0.6599,1.016
35.345980716,0.3001,0.7107,-0.6481,1.008
35.349299727,0.2855,0.7205,-0.6413,1.006
35.353119935,0.2835,0.7214,-0.6481,1.010
35.356797591,0.2772,0.7278,-0.6613,1.022
35.359319935,0.2742,0.7297,-0.6648,1.025
35.362108372,0.2737,0.7341,-0.6687,1.030
35.364826549,0.2728,0.7361,-0.6731,1.034
35.369682591,0.2752,0.7400,-0.6828,1.044
35.372188164,0.2772,0.7400,-0.6892,1.049
35.374732331,0.2781,0.7415,-0.6975,1.055
35.380127747,0.2825,0.7420,-0.7107,1.066
35.383952018,0.2869,0.7429,-0.7214,1.075
35.389049049,0.2913,0.7439,-0.7268,1.080
35.394867018,0.2928,0.7405,-0.7307,1.081
35.398818997,0.2948,0.7385,-0.7273,1.078
35.402745768,0.2943,0.7371,-0.7273,1.076
35.405540768,0.2987,0.7395,-0.7283,1.080
35.410368581,0.3006,0.7395,-0.7258,1.079
35.414523372,0.3084,0.7380,-0.7200,1.076
35.417816497,0.3099,0.7356,-0.7185,1.074
35.421139883,0.3158,0.7307,-0.7126,1.068
35.431822122,0.3221,0.7234,-0.7087,1.063
35.43589832,0.3382,0.7131,-0.7063,1.059
35.452112695,0.3470,0.7048,-0.7082,1.058
35.45684082,0.3680,0.6960,-0.7073,1.058
35.462168164,0.3739,0.6999,-0.6955,1.055
35.467413841,0.3822,0.6990,-0.6809,1.048
35.472630768,0.3891,0.6941,-0.6672,1.038
35.476313737,0.3886,0.6916,-0.6496,1.025
35.479079779,0.3866,0.6887,-0.6403,1.017
35.484288893,0.3817,0.6897,-0.6174,1.001
35.489431966,0.3812,0.6897,-0.6003,0.991
35.492072018,0.3817,0.6916,-0.5939,0.988
35.497220456,0.3793,0.6941,-0.5807,0.981
35.502023581,0.3739,0.6990,-0.5700,0.976
35.507248685,0.3724,0.6994,-0.5656,0.974
35.512462435,0.3617,0.7038,-0.5592,0.969
35.515166029,0.3607,0.7038,-0.5592,0.969
35.521862904,0.3617,0.7038,-0.5636,0.972
35.52589681,0.3568,0.7087,-0.5778,0.982
35.53681806,0.3519,0.7107,-0.5856,0.986
35.541725716,0.3495,0.7092,-0.5983,0.992
35.547103424,0.3490,0.7107,-0.5978,0.992
35.557972435,0.3470,0.7126,-0.5998,0.994
35.564572279,0.3465,0.7185,-0.6042,1.001
35.567984779,0.3465,0.7161,-0.5983,0.995
35.572085404,0.3490,0.7175,-0.5993,0.998
35.574811966,0.3475,0.7190,-0.5998,0.999
35.579449883,0.3465,0.7195,-0.5993,0.998
35.582292174,0.3495,0.7185,-0.5988,0.998
35.586499726,0.3514,0.7170,-0.5973,0.997
35.589436706,0.3524,0.7141,-0.5968,0.995
35.59220056,0.3519,0.7131,-0.5968,0.994
35.596827435,0.3495,0.7112,-0.5949,0.991
35.60003306,0.3495,0.7112,-0.5934,0.990
35.603182018,0.3500,0.7112,-0.5934,0.990
35.608458841,0.3495,0.7136,-0.5924,0.991
35.612689831,0.3490,0.7131,-0.5885,0.988
35.617316289,0.3480,0.7122,-0.5846,0.985
35.61984056,0.3451,0.7102,-0.5841,0.982
35.625136758,0.3431,0.7102,-0.5846,0.982
35.638277643,0.3392,0.7092,-0.5861,0.981
35.642731914,0.3353,0.7053,-0.5968,0.983
35.649694414,0.3363,0.7048,-0.6003,0.985
35.652424362,0.3392,0.7034,-0.6012,0.986
35.657186966,0.3422,0.7014,-0.6022,0.986
35.663517956,0.3417,0.6999,-0.6027,0.985
35.667178164,0.3441,0.6990,-0.6100,0.989
35.670132643,0.3461,0.6985,-0.6120,0.991
35.674670247,0.3446,0.6975,-0.6115,0.990
35.680989674,0.3441,0.6999,-0.6144,0.993
35.685039987,0.3475,0.6980,-0.6159,0.994
35.692431029,0.3500,0.6980,-0.6198,0.997
35.695545924,0.3519,0.6946,-0.6218,0.996
35.701040404,0.3573,0.6926,-0.6262,1.000
35.705020091,0.3612,0.6887,-0.6281,1.000
35.710243945,0.3661,0.6863,-0.6262,0.999
35.715024466,0.3720,0.6814,-0.6213,0.994
35.717625924,0.3764,0.6789,-0.6193,0.993
35.723454414,0.3788,0.6696,-0.6159,0.986
35.727010976,0.3798,0.6648,-0.6154,0.982
35.73634957,0.3817,0.6560,-0.6125,0.975
35.74330707,0.3900,0.6477,-0.6095,0.971
35.75141957,0.3915,0.6433,-0.6120,0.970
35.755953372,0.3925,0.6369,-0.6276,0.977
35.758769779,0.3886,0.6418,-0.6374,0.984
35.762740872,0.3754,0.6560,-0.6594,1.003
35.765850091,0.3715,0.6604,-0.6692,1.011
35.768398893,0.3656,0.6662,-0.6765,1.017
35.771139466,0.3612,0.6706,-0.6887,1.027
35.775791706,0.3534,0.6779,-0.7048,1.040
35.779982695,0.3480,0.6828,-0.7112,1.046
35.782643164,0.3470,0.6858,-0.7146,1.049
35.78610431,0.3470,0.6892,-0.7195,1.055
35.791014831,0.3422,0.6916,-0.7283,1.061
35.796525091,0.3402,0.6985,-0.7351,1.070
35.800307278,0.3329,0.7053,-0.7346,1.071
35.804115143,0.3285,0.7082,-0.7337,1.071
35.809144778,0.3197,0.7146,-0.7332,1.073
35.813149935,0.3045,0.7244,-0.7322,1.074
35.820133268,0.2972,0.7312,-0.7302,1.075
35.825697539,0.2772,0.7493,-0.7229,1.077
35.83752306,0.2693,0.7576,-0.7190,1.079
35.841133164,0.2772,0.7508,-0.7078,1.068
35.843733997,0.2791,0.7459,-0.7078,1.065
35.848638945,0.2796,0.7361,-0.7073,1.058
35.853839518,0.2791,0.7278,-0.7029,1.050
35.859362903,0.2845,0.7224,-0.6936,1.041
35.862707591,0.2879,0.7180,-0.6916,1.038
35.865930039,0.2933,0.7097,-0.6853,1.029
35.869052278,0.2962,0.7053,-0.6848,1.027
35.873812643,0.2996,0.7024,-0.6819,1.024
35.876962018,0.3050,0.6960,-0.6819,1.021
35.880918164,0.3036,0.6931,-0.6794,1.017
35.884271237,0.3011,0.6911,-0.6770,1.013
35.888302695,0.2982,0.6892,-0.6716,1.007
35.891426653,0.2967,0.6921,-0.6701,1.008
35.895028789,0.2943,0.6926,-0.6657,1.005
35.898582487,0.2913,0.6931,-0.6608,1.001
35.903705664,0.2952,0.6921,-0.6594,1.000
35.906963528,0.2967,0.6907,-0.6604,1.001
35.911311393,0.2992,0.6872,-0.6638,1.001
35.916158997,0.3055,0.6853,-0.6648,1.002
35.921155195,0.3119,0.6858,-0.6677,1.007
35.933027851,0.3187,0.6858,-0.6711,1.011
35.937042643,0.3285,0.6833,-0.6789,1.018
35.950733528,0.3309,0.6833,-0.6784,1.018
35.953883112,0.3260,0.6902,-0.6726,1.017
35.960571549,0.3275,0.6941,-0.6711,1.019
35.964396706,0.3270,0.6926,-0.6711,1.018
35.967068685,0.3285,0.6916,-0.6706,1.018
35.971419883,0.3309,0.6907,-0.6794,1.024
35.974615924,0.3334,0.6877,-0.6809,1.024
35.978778112,0.3407,0.6867,-0.6843,1.028
35.981960351,0.3426,0.6867,-0.6867,1.030
35.984703789,0.3441,0.6843,-0.6838,1.027
35.987757122,0.3456,0.6833,-0.6814,1.025
35.992462018,0.3465,0.6819,-0.6784,1.022
35.996353893,0.3485,0.6804,-0.6711,1.017
35.998974987,0.3495,0.6794,-0.6672,1.014
36.004559362,0.3539,0.6789,-0.6599,1.011
36.007890612,0.3539,0.6784,-0.6560,1.008
36.01173957,0.3485,0.6775,-0.6447,0.998
36.014703997,0.3441,0.6770,-0.6393,0.993
36.01812358,0.3422,0.6770,-0.6330,0.988
36.020685716,0.3407,0.6770,-0.6301,0.986
36.023199101,0.3373,0.6765,-0.6257,0.981
36.031398216,0.3373,0.6784,-0.6232,0.981
36.036604101,0.3417,0.6765,-0.6281,0.984
36.049021601,0.3407,0.6731,-0.6291,0.982
36.052384205,0.3500,0.6687,-0.6237,0.979
36.055068528,0.3519,0.6677,-0.6232,0.979
36.059962799,0.3534,0.6682,-0.6247,0.981
36.062988112,0.3539,0.6682,-0.6286,0.983
36.065732539,0.3534,0.6696,-0.6330,0.987
36.069210299,0.3544,0.6721,-0.6374,0.992
36.071940768,0.3553,0.6721,-0.6428,0.996
36.075315039,0.3558,0.6716,-0.6442,0.996
36.07809983,0.3588,0.6721,-0.6452,0.998
36.083308789,0.3583,0.6731,-0.6516,1.003
36.088416497,0.3558,0.6755,-0.6584,1.008
36.091945195,0.3514,0.6833,-0.6643,1.016
36.096591549,0.3475,0.6867,-0.6667,1.018
36.101154362,0.3441,0.6911,-0.6736,1.025
36.104666705,0.3480,0.6941,-0.6765,1.030
36.108041341,0.3480,0.6946,-0.6770,1.030
36.11285957,0.3495,0.6911,-0.6794,1.030
36.115702487,0.3500,0.6902,-0.6779,1.029
36.11891056,0.3519,0.6882,-0.6760,1.027
36.122618841,0.3500,0.6853,-0.6731,1.022
36.132659674,0.3485,0.6843,-0.6701,1.019
36.135871549,0.3514,0.6833,-0.6677,1.018
36.14795306,0.3544,0.6809,-0.6682,1.018
36.153314362,0.3456,0.6770,-0.6560,1.004
36.156988633,0.3412,0.6755,-0.6462,0.995
36.160295195,0.3397,0.6765,-0.6403,0.991
36.165992122,0.3387,0.6784,-0.6393,0.992
36.170717747,0.3324,0.6843,-0.6389,0.993
36.175120976,0.3294,0.6848,-0.6403,0.994
36.180233945,0.3290,0.6872,-0.6442,0.998
36.18485181,0.3353,0.6819,-0.6555,1.003
36.18735832,0.3392,0.6804,-0.6608,1.007
36.19387832,0.3422,0.6789,-0.6726,1.015
36.196318164,0.3426,0.6779,-0.6736,1.015
36.19887483,0.3441,0.6779,-0.6740,1.016
36.203017851,0.3470,0.6779,-0.6736,1.017
36.208101966,0.3470,0.6775,-0.6701,1.014
36.21327358,0.3495,0.6770,-0.6662,1.012
36.21604806,0.3495,0.6745,-0.6638,1.009
36.220989674,0.3534,0.6736,-0.6633,1.009
36.225856133,0.3553,0.6726,-0.6648,1.010
36.231516393,0.3568,0.6721,-0.6657,1.011
36.236121653,0.3593,0.6706,-0.6677,1.012
36.241891289,0.3622,0.6711,-0.6750,1.018
36.246339518,0.3656,0.6711,-0.6843,1.026
36.250361289,0.3646,0.6701,-0.6892,1.028
36.255771757,0.3646,0.6682,-0.6911,1.028
36.26063983,0.3607,0.6677,-0.6887,1.025
36.263232122,0.3607,0.6687,-0.6853,1.023
36.268366757,0.3593,0.6682,-0.6765,1.016
36.272848632,0.3568,0.6687,-0.6682,1.010
36.275835039,0.3573,0.6687,-0.6604,1.005
36.280303893,0.3553,0.6662,-0.6506,0.997
36.283255768,0.3539,0.6662,-0.6477,0.994
36.288801705,0.3549,0.6643,-0.6433,0.990
36.293436445,0.3553,0.6618,-0.6447,0.990
36.297065143,0.3568,0.6623,-0.6457,0.991
36.300532539,0.3534,0.6638,-0.6516,0.995
36.303116497,0.3514,0.6643,-0.6569,0.998
36.308578632,0.3480,0.6687,-0.6633,1.004
36.313121757,0.3490,0.6701,-0.6692,1.009
36.321095612,0.3524,0.6687,-0.6696,1.010
36.325666289,0.3617,0.6599,-0.6775,1.013
36.334758893,0.3617,0.6574,-0.6779,1.011
36.340870247,0.3534,0.6574,-0.6682,1.002
36.343691497,0.3539,0.6574,-0.6677,1.002
36.348307903,0.3505,0.6594,-0.6716,1.004
36.351223997,0.3470,0.6623,-0.6740,1.007
36.355663632,0.3382,0.6672,-0.6779,1.010
36.361537174,0.3353,0.6721,-0.6848,1.016
36.364092591,0.3329,0.6736,-0.6872,1.018
36.368288685,0.3309,0.6750,-0.6916,1.022
36.371976601,0.3246,0.6823,-0.6960,1.027
36.375849518,0.3260,0.6863,-0.6970,1.031
36.381072487,0.3294,0.6907,-0.6999,1.037
36.383568685,0.3299,0.6921,-0.7038,1.041
36.386378112,0.3294,0.6916,-0.7053,1.041
36.391346966,0.3280,0.6863,-0.7063,1.038
36.39593108,0.3270,0.6828,-0.7038,1.034
36.39865556,0.3285,0.6814,-0.7029,1.033
36.40190108,0.3290,0.6794,-0.7024,1.031
36.404689101,0.3299,0.6784,-0.7004,1.029
36.408396341,0.3299,0.6779,-0.6980,1.027
36.411142018,0.3280,0.6770,-0.6955,1.025
36.416424466,0.3250,0.6765,-0.6892,1.019
36.421158007,0.3285,0.6760,-0.6867,1.018
36.425752539,0.3319,0.6755,-0.6867,1.019
36.42923556,0.3358,0.6716,-0.6848,1.016
36.434294726,0.3363,0.6711,-0.6814,1.014
36.438016393,0.3358,0.6696,-0.6804,1.012
36.441594466,0.3368,0.6701,-0.6740,1.008
36.446922226,0.3397,0.6696,-0.6721,1.008
36.449955039,0.3412,0.6696,-0.6731,1.009
36.45537233,0.3412,0.6696,-0.6809,1.014
36.459462382,0.3382,0.6721,-0.6867,1.019
36.462388997,0.3363,0.6736,-0.6863,1.019
36.465863945,0.3329,0.6731,-0.6863,1.017
36.468918268,0.3304,0.6736,-0.6838,1.015
36.471515351,0.3299,0.6736,-0.6784,1.011
36.474312643,0.3294,0.6731,-0.6750,1.009
36.479337122,0.3338,0.6692,-0.6740,1.007
36.484231601,0.3363,0.6682,-0.6692,1.004
36.489150247,0.3422,0.6623,-0.6701,1.002
36.492320195,0.3426,0.6604,-0.6706,1.002
36.49635582,0.3402,0.6589,-0.6711,1.000
36.499296289,0.3382,0.6589,-0.6716,1.000
36.502158841,0.3378,0.6594,-0.6706,0.999
36.506047487,0.3373,0.6633,-0.6701,1.001
36.509060299,0.3387,0.6643,-0.6745,1.005
36.517004153,0.3392,0.6643,-0.6740,1.005
36.521566289,0.3373,0.6682,-0.6809,1.012
36.524333268,0.3348,0.6711,-0.6819,1.014
36.52721207,0.3329,0.6716,-0.6828,1.014
36.531602591,0.3280,0.6726,-0.6828,1.013
36.53430608,0.3241,0.6755,-0.6809,1.012
36.537197226,0.3275,0.6760,-0.6814,1.014
36.542986497,0.3280,0.6755,-0.6799,1.013
36.546765924,0.3338,0.6765,-0.6823,1.017
36.555372799,0.3338,0.6779,-0.6833,1.019
36.561658945,0.3324,0.6784,-0.6745,1.013
36.565358893,0.3353,0.6779,-0.6701,1.011
36.569246966,0.3387,0.6784,-0.6701,1.012
36.574542122,0.3402,0.6765,-0.6682,1.010
36.577029518,0.3451,0.6750,-0.6667,1.010
36.582630507,0.3461,0.6716,-0.6667,1.008
36.586967226,0.3480,0.6687,-0.6682,1.007
36.592511497,0.3451,0.6682,-0.6638,1.003
36.595012174,0.3441,0.6672,-0.6618,1.001
36.599351237,0.3451,0.6701,-0.6574,1.000
36.602045143,0.3475,0.6687,-0.6550,0.998
36.605338528,0.3490,0.6662,-0.6535,0.996
36.609580143,0.3495,0.6652,-0.6472,0.992
36.614457591,0.3514,0.6633,-0.6433,0.989
36.617319414,0.3509,0.6633,-0.6413,0.987
36.622102851,0.3519,0.6608,-0.6418,0.986
36.628379153,0.3524,0.6608,-0.6481,0.990
36.633043528,0.3485,0.6633,-0.6535,0.994
36.637319362,0.3407,0.6667,-0.6569,0.996
36.643003737,0.3348,0.6696,-0.6565,0.996
36.645965455,0.3270,0.6770,-0.6555,0.997
36.650662382,0.3246,0.6838,-0.6530,1.000
36.654812643,0.3246,0.6877,-0.6569,1.005
36.657385403,0.3275,0.6897,-0.6628,1.011
36.662246289,0.3280,0.6882,-0.6711,1.016
36.664836914,0.3299,0.6872,-0.6858,1.025
36.667462903,0.3290,0.6858,-0.6902,1.027
36.669985507,0.3304,0.6843,-0.6965,1.031
36.67509733,0.3309,0.6819,-0.7029,1.034
36.680192643,0.3324,0.6819,-0.7038,1.035
36.683215768,0.3324,0.6809,-0.7009,1.032
36.687561757,0.3319,0.6833,-0.6936,1.029
36.690272591,0.3304,0.6853,-0.6887,1.026
36.694262591,0.3275,0.6858,-0.6833,1.022
36.697550507,0.3221,0.6877,-0.6789,1.019
36.700120091,0.3172,0.6916,-0.6760,1.018
36.705355976,0.3060,0.6990,-0.6731,1.017
36.708526236,0.3021,0.7029,-0.6692,1.016
36.713056132,0.2933,0.7102,-0.6560,1.010
36.718132643,0.2899,0.7141,-0.6408,1.002
36.720886601,0.2923,0.7131,-0.6310,0.996
36.725418684,0.2972,0.7087,-0.6227,0.989
36.731028632,0.2996,0.7063,-0.6203,0.987
36.735514674,0.3158,0.6994,-0.6350,0.996
36.738362539,0.3197,0.6975,-0.6447,1.002
36.743084101,0.3260,0.6946,-0.6740,1.021
36.747965039,0.3221,0.6951,-0.6980,1.036
36.750602122,0.3182,0.6965,-0.7058,1.041
36.753782747,0.3128,0.6980,-0.7112,1.044
36.759712799,0.3089,0.7034,-0.7156,1.050
36.76286608,0.3119,0.7019,-0.7151,1.049
36.765862486,0.3187,0.6994,-0.7166,1.051
36.768445716,0.3226,0.6960,-0.7190,1.051
36.773421861,0.3309,0.6828,-0.7278,1.051
36.778091549,0.3353,0.6721,-0.7337,1.050
36.783233945,0.3382,0.6618,-0.7297,1.042
36.788119205,0.3368,0.6584,-0.7229,1.034
36.793617278,0.3343,0.6555,-0.7195,1.029
36.798326445,0.3338,0.6594,-0.7312,1.040
36.804384466,0.3221,0.6721,-0.7659,1.069
36.808376861,0.3006,0.6907,-0.7962,1.096
36.813064049,0.2757,0.7107,-0.8211,1.120
36.817667539,0.2645,0.7209,-0.8353,1.135
36.820632278,0.2493,0.7376,-0.8631,1.162
36.823145403,0.2459,0.7464,-0.8729,1.175
36.828173059,0.2435,0.7532,-0.8841,1.187
36.831307747,0.2444,0.7498,-0.8876,1.187
36.836194466,0.2522,0.7366,-0.8783,1.174
36.841214466,0.2606,0.7278,-0.8690,1.163
36.846722434,0.2938,0.6936,-0.8348,1.124
36.851709882,0.3250,0.6701,-0.8255,1.112
36.854372434,0.3422,0.6540,-0.8240,1.106
36.858276705,0.3768,0.6203,-0.8255,1.099
36.861631341,0.3895,0.6047,-0.8284,1.097
36.866585716,0.4081,0.5768,-0.8314,1.091
36.869253372,0.4184,0.5621,-0.8333,1.089
36.873548945,0.4306,0.5480,-0.8407,1.092
36.876093372,0.4516,0.5201,-0.8597,1.102
36.879273736,0.4628,0.5079,-0.8719,1.110
36.886644778,0.4799,0.4840,-0.9012,1.130
36.890965507,0.4951,0.4615,-0.9345,1.154
36.893763372,0.4975,0.4556,-0.9389,1.156
36.898439882,0.5039,0.4434,-0.9354,1.151
36.901102747,0.5093,0.4385,-0.9330,1.150
36.90371957,0.5156,0.4307,-0.9257,1.144
36.908408997,0.5322,0.4121,-0.9154,1.136
36.911351913,0.5405,0.4048,-0.9169,1.139
36.915986393,0.5567,0.3965,-0.9208,1.147
36.91851832,0.5659,0.3931,-0.9247,1.153
36.923648684,0.5801,0.3926,-0.9247,1.160
36.930380143,0.5928,0.3921,-0.9227,1.165
36.93338457,0.5982,0.3911,-0.9198,1.165
36.937005611,0.6065,0.3887,-0.9042,1.156
36.940099778,0.6119,0.3862,-0.8915,1.148
36.943763632,0.6255,0.3804,-0.8582,1.128
36.94931457,0.6407,0.3677,-0.8167,1.101
36.952806497,0.6510,0.3599,-0.7913,1.086
36.956754622,0.6769,0.3433,-0.7464,1.064
36.960001809,0.6900,0.3359,-0.7302,1.059
36.964946705,0.7150,0.3218,-0.7029,1.053
36.969715768,0.7389,0.3081,-0.6809,1.051
36.974809726,0.7633,0.2900,-0.6687,1.055
36.980096497,0.7961,0.2685,-0.6550,1.065
36.98430707,0.8366,0.2436,-0.6350,1.078
36.986952174,0.8576,0.2299,-0.6262,1.086
36.989685247,0.8782,0.2157,-0.6183,1.095
36.99255332,0.8957,0.2035,-0.6081,1.102
36.996583788,0.9256,0.1786,-0.5920,1.113
36.999745247,0.9412,0.1688,-0.5895,1.123
37.004024309,0.9681,0.1488,-0.5944,1.146
37.00668582,0.9803,0.1400,-0.5998,1.158
37.009600091,0.9910,0.1297,-0.6071,1.169
37.01236832,1.0003,0.1200,-0.6144,1.180
37.014957747,1.0086,0.1102,-0.6179,1.188
37.019141393,1.0243,0.0901,-0.6139,1.198
37.025189257,1.0384,0.0721,-0.6120,1.207
37.027960976,1.0414,0.0657,-0.6203,1.214
37.031504257,1.0399,0.0647,-0.6320,1.219
37.034431601,1.0247,0.0721,-0.6657,1.224
37.038709674,1.0159,0.0789,-0.6819,1.226
37.042212486,0.9940,0.0950,-0.7126,1.227
37.047602903,0.9617,0.1077,-0.7429,1.220
37.052179413,0.9216,0.1141,-0.7683,1.205
37.058401393,0.8684,0.1219,-0.7947,1.183
37.062098059,0.8049,0.1312,-0.8319,1.165
37.068021393,0.7316,0.1439,-0.8651,1.142
37.07253457,0.6539,0.1610,-0.8827,1.110
37.077485507,0.6021,0.1859,-0.8710,1.075
37.082904257,0.5435,0.2074,-0.8514,1.031
37.087439101,0.4858,0.2240,-0.8324,0.989
37.091330663,0.4604,0.2279,-0.8275,0.974
37.094048893,0.4369,0.2231,-0.8206,0.956
37.096747434,0.4179,0.2152,-0.8118,0.938
37.100736497,0.4003,0.1864,-0.8030,0.916
37.105939257,0.3925,0.1537,-0.8138,0.916
37.11012707,0.3881,0.1424,-0.8289,0.926
37.113356809,0.3759,0.1351,-0.8753,0.962
37.117984674,0.3529,0.1400,-0.9203,0.996
37.123023684,0.3221,0.1424,-0.9311,0.995
37.128269205,0.3153,0.1307,-0.9174,0.979
37.13291457,0.3250,0.1244,-0.9203,0.984
37.140939778,0.3270,0.1229,-0.9242,0.988
37.144751861,0.3026,0.1190,-0.8636,0.923
37.147757851,0.2943,0.1156,-0.8260,0.884
37.152246549,0.2811,0.0926,-0.7293,0.787
37.154918163,0.2825,0.0721,-0.6750,0.735
37.160539205,0.3123,0.0188,-0.5182,0.605
37.163425038,0.3509,-0.0144,-0.3838,0.520
37.16865608,0.4057,-0.0511,-0.2514,0.480
37.17597207,0.3915,-0.0691,-0.3007,0.498
37.180358424,0.3851,-0.1239,-0.3902,0.562
37.182948059,0.3949,-0.1454,-0.4014,0.582
37.185601757,0.3988,-0.1644,-0.4019,0.590
37.190797851,0.4169,-0.2074,-0.4376,0.639
37.195366861,0.4140,-0.2231,-0.3643,0.595
37.19830082,0.4140,-0.2289,-0.3183,0.570
37.202858893,0.4106,-0.2289,-0.2211,0.519
37.209717382,0.4076,-0.2167,-0.1170,0.476
37.212717799,0.3974,-0.1888,0.0115,0.440
37.215630247,0.4023,-0.1742,0.0726,0.444
37.218254622,0.4091,-0.1566,0.1244,0.455
37.223003059,0.4223,-0.1229,0.2299,0.496
37.228033736,0.4399,-0.0892,0.3364,0.561
37.233099674,0.4619,-0.0691,0.3828,0.604
37.236872851,0.4716,-0.0677,0.3931,0.618
37.239543059,0.4975,-0.0584,0.4371,0.665
37.243263893,0.5645,-0.0281,0.4972,0.753
37.248039934,0.6109,0.0037,0.5265,0.806
37.253709361,0.6319,0.0330,0.5705,0.852
37.258053268,0.6329,0.0603,0.6144,0.884
37.261259674,0.6378,0.0730,0.6237,0.895
37.265590507,0.6637,0.0960,0.5998,0.900
37.269080715,0.6910,0.1073,0.5778,0.907
37.274190195,0.7443,0.1248,0.5201,0.917
37.278168163,0.7765,0.1107,0.4698,0.914
37.285536132,0.7775,0.0740,0.4517,0.902
37.288302799,0.7663,0.0252,0.4786,0.904
37.290755038,0.7560,-0.0007,0.4893,0.901
37.293622643,0.7448,-0.0271,0.5060,0.901
37.29632483,0.7326,-0.0515,0.5192,0.899
37.30118207,0.7032,-0.0843,0.5646,0.906
